"LEVEL_3_CO","ID","LEVEL_NAME","REGION_NAM","CONTINENT","THREEREALM","REALM_LONG","NEOPALEO","AREA_M2","AREA_KM2","PERIMETER","LAT","LONG","X_COORD","Y_COORD","ISISLAND","PALMSR","PalmPresAbs","srtm_alt_mean","srtm_alt_median","srtm_alt_min","srtm_alt_max","alt_min0","alt_range","soilcount","GPP_mean","GPP_median","GPP_min","GPP_max","GPP_range","GPP_SD","NPP_mean","NPP_median","NPP_min","NPP_max","NPP_range","NPP_SD","GeologicalOrigin","Geology_3categ","DistToCont_m","DistToCont_km","NearestMainland","ccAnoTmean","ccAnoTmedian","miAnoTmean","miAnoTmedian","ccAnoPmean","ccAnoPmedian","miAnoPmean","miAnoPmedian","PLIO_PREC_30s","PLIO_TEMP_30s","PLIO_P_ANOM","PLIO_T_ANOM","Plio_Wmm_mean","Plio_Cmm_mean","Mio_Prec_Mean","Mio_Temp_Mean","VelocityMean","VelocityMedian","VelocityMeanLog","CH_Extent","CH_Mean","CH_Range","CH_CV","CH_Min","CH_Max","CH_Median","CH_SD","CH_Majority","CH_Sum","CH_Variety","CH_PercCover","CH_PercQuart4","bio1_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio1_sd","bio2_sd","bio3_sd","bio4_sd","bio5_sd","bio6_sd","bio7_sd","bio8_sd","bio9_sd","bio10_sd","bio11_sd","bio12_sd","bio13_sd","bio14_sd","bio15_sd","bio16_sd","bio17_sd","bio18_sd","bio19_sd","ccB1_mean","cnB1_mean","fgB1_mean","ipB1_mean","mrB1_mean","miB1_mean","lgm_ens_Tmean","ccB12_mean","cnB12_mean","fgB12_mean","ipB12_mean","mrB12_mean","miB12_mean","lgm_ens_Pmean"
"MRN",198,"Marianas","Northwestern Pacific","PACIFIC","OWEast","Oceania","Old World",1192643776,1192.643776,462174.8478,14.90077071,145.1965445,14009200.9,1876756.524,1,1,1,116.2512,92,-2,774,0,774,1,21909.6,23704,0,39841,39841,15653.5,14755.2,17598,2094,19387,17293,4140.47,"volcanic","volcanic",2238681.718,2238.681718,"KOR",12.8031,14,11.4251,11,-207.3814,-143,-5134.0576,-5633,4778.98,295.847,-2750.24,-31.8853,0,0,0,0,0.962096453,0.962096453,-0.101190237,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.438376123979,12.1657701096273,411.977102566448,592.221048845217,282.884208151151,252.360808087988,30.5233998173461,271.490638520477,261.982271241497,275.01112988456,258.073614662189,2381.47175815434,377.810660302307,78.9427207637231,51.9936936863282,1078.15115354018,259.832140015911,507.49323786794,335.366746221162,7.23133455927001,0.442007325523647,71.5905921920871,231.58781182238,6.86687279630188,9.31627604835222,5.83891389476376,6.73130247835173,10.2125755840007,6.84697558478416,9.09700836651679,369.29146423767,50.2806992483884,15.6252319224153,4.8162135582965,145.753585280016,56.1812300844101,119.64452185122,78.6875937773712,2968.29074585635,2963.28729281768,2945.10704419889,2938.64295580111,2956.98480662983,2944.25759668508,2952.76174033149,24866.0151933702,29322.5372928177,26804.2955801105,28319.0276243094,28150.0987569061,30625.6560773481,28014.605087477
"MRQ",199,"Marquesas","South-Central Pacific","PACIFIC","NewWorld","Oceania","New World",1086423465,1086.423465,497348.4382,-9.365579592,-139.5862139,-13468241.06,-1189441.233,1,1,1,333.9637,296,-7,1103,0,1103,1,28376.4,29619,0,43067,43067,12196.2,15709.4,16021,1134,21977,20843,5445.4,"volcanic","volcanic",4848534.154,4848.534154,"MXN",NA,NA,NA,NA,-47.3197,-57,-1370.132,-1245,2848.59,296.032,-1459.28,NA,0,0,0,0,1.0800291,1.0800291,-0.034645995,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.909726032958,8.99605315273796,385.900192260742,433.58830560702,262.010324971327,238.650479194902,23.3598456575863,253.845980397637,245.994036736889,256.290950989055,243.795711350961,1738.47352024922,204.865264797508,88.3870716510903,24.6662376305767,571.144080996885,283.274143302181,530.397975077882,413.231308411215,14.9089761963046,0.085558864730319,16.7114551074469,42.1300896321419,15.2284626772307,14.4369440944164,1.12889530735002,14.8859160502791,14.9655855696955,15.2843529159255,14.4589612126202,340.325076064798,29.2745582237851,21.1297103983521,4.06453364228936,88.3464503207688,67.6555292628947,92.662728944617,124.203682521376,2950.21105919003,2955.68535825545,2941.69314641744,2931.1285046729,2952.4976635514,2928.07320872274,2943.21482346833,17449.4859813084,19881.1448598131,13363.3489096573,11150.8878504673,19637.445482866,11673.753894081,15526.0111630322
"MRS",200,"Marshall Is.","Northwestern Pacific","PACIFIC","OWEast","Oceania","Old World",129281445.8,129.2814458,227022.9185,8.421679955,168.6103943,16269094.19,1068301.979,1,0,0,5.0889,4,0,14,0,14,1,1529.79,0,0,39329,39329,5549.55,8551.33,8318,2150,18349,16199,4562.74,"atoll","atoll",3193367.341,3193.367341,"QLD",19.2,20,12.1111,13,1033.5555,1045,-66.8889,-178,8912.32,302.558,-5786.46,-26.8293,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.557000824899,12.8858698642615,641.223022923325,207.912955313018,286.180931322502,265.599063988888,20.5818661776456,277.279797178326,272.052091656309,277.782828128699,272.052091656309,2512.57575757576,294.80303030303,107.272727272727,32.1043189511155,857.787878787879,351.681818181818,749.257575757576,351.681818181818,1.7884491465234,1.75742272208445,130.49074880094,162.491699366557,0.989810462286034,3.32545064709834,2.73113999462858,0.757299860355394,4.29334317601554,0.570538557606101,4.29334317601554,888.472165976704,62.7134463608374,68.294492757812,15.056920762603,181.945256098401,213.634008691082,170.005018696513,213.634008691082,2980.18954248366,2979.43137254902,2960.88235294118,2955.74509803922,2974.69281045752,2957.49019607843,2968.07189542484,26484.6797385621,27009.2287581699,26188.7777777778,29092.091503268,26447.4575163399,29890.1895424837,27518.7374727669
"MRY",201,"Maryland","Southeastern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",25586941017,25586.94102,2131667.336,39.04679397,-76.79724029,-7409474.707,4612236.942,0,0,0,136.0288,53,-28,1004,0,1004,3,11123,11783,0,30264,30264,5067.73,6384.5,5992,979,18205,17226,1693.72,"mainland","mainland",NA,NA,"",209.0868,212,154.3832,157,206.8669,216,-299.7751,-306,3104.55,152.523,-2031.06,-30.3193,25.2733,1.06667,3.151,16.777,NA,NA,NA,1,18.4352,62,0.334078827,1,63,18,6.15881,20,709756,33,0.338529988,0.042786673,131.377398405299,78.6187291788375,246.619083112518,8279.33606609882,292.587929716446,-24.8185618143834,317.406491400811,233.089638053371,39.8462622862085,242.910486592942,19.8611419867006,1090.78764681208,111.900770763423,74.1274381291946,12.3941692001118,326.939072986577,229.40048238255,322.793178481544,238.978502516778,13.9064762511274,10.002754866749,21.3474080716042,257.752920121455,15.2180974449705,17.6903599312678,17.1345386927368,26.7353420380095,42.2635175586032,14.3489894356055,15.0575723777764,94.609238614014,11.514787300994,7.92477465655139,1.4164406353965,31.8606208542955,23.7932603575419,35.084912945998,24.4411308066245,2700.35995015835,2793.87903016458,2645.50931934998,2732.980141218,2754.28516172577,2642.55386532371,2711.59457799007,11401.52120866,15228.6963293702,18994.341934479,13233.1145838742,13796.8067597736,13584.9132962982,14373.2323520759
"MSI",202,"Mississippi","Southeastern U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",1.2406e+11,124059.7443,1843201.436,32.75582597,-89.67327133,-8652366.622,3957183.894,0,3,1,91.1561,93,-41,214,0,214,4,15216.9,15430,0,33378,33378,4996.06,6719.28,6151,894,18717,17823,2361.63,"mainland","mainland",NA,NA,"",197.94,201,112.5793,111,-260.6124,-273,-669.7357,-669,2846.01,196.849,-1392.04,-23.5646,32.1213,6.17733,2.62843,24.5594,38.46113947,37.78602982,1.558448867,1,18.7272,62,0.212550728,1,63,19,3.98048,19,3643930,46,0.381913858,0.021040896,178.53770803468,86.7931050605596,308.353318985573,7022.58499303273,311.685275564136,29.5927471667282,282.092528380145,152.774827086511,207.442192070575,269.082762823449,78.3982766907396,1428.29728565524,152.179305085831,78.4922260188252,19.5870708014617,439.403950148727,251.259320919024,314.515824461118,411.185585973654,10.1827704536024,5.35088595694008,20.1301880031683,551.155433241012,4.51741049388849,17.1921023982449,18.6954837021523,45.8819875592536,25.3321201483762,4.30649327301268,17.4921100401073,94.7794338773572,11.58230787574,6.75891276102038,2.49461740791652,29.2590612327661,22.1212210453319,67.4542576620272,25.1023852596887,2810.33287562837,2871.36574311115,2779.58131632843,2810.42740527835,2834.8371346118,2803.94789145411,2818.41539440204,14335.6343674362,16815.9571657978,16127.6352169056,18773.1500768013,17111.8460831316,13800.8852518153,16160.8513603147
"MSO",203,"Missouri","North-Central U.S.A.","NORTHERN AMERICA","NewWorld","Nearctic","New World",1.80416e+11,180416.1428,2179095.017,38.37437865,-92.49049605,-8923133.296,4542478.426,0,0,0,262.1193,262,54,540,54,486,5,11136,10836,0,20734,20734,2468.29,5388.7,5513,681,10707,10026,765.032,"mainland","mainland",NA,NA,"",244.7473,245,214.0637,218,-24.224,-41,-334.2641,-343,2338.84,162.251,-1298.81,-37.9401,31.4643,1.17783,2.371,20.8724,51.69501978,51.32588387,1.703847085,1,14.9744,62,0.32157816,1,63,14,4.81544,14,2211390,32,0.186050789,0.0047559,131.359640677965,90.5187065309441,252.794461891432,9180.16066138312,308.776369316769,-49.6931856900348,358.469554984816,200.034235269097,20.0622071967412,252.596088900998,0.523616928429672,1032.58496750326,122.994620585128,46.6055742833358,29.0422772500926,357.944656609662,149.572730361029,284.818216094941,157.358173462798,10.133583747081,1.94965169324154,7.1553863382065,497.18835437923,5.92805750994568,17.5080942003333,15.564438188978,25.6093698501245,52.5672284304111,6.71629147327739,16.6095576684746,103.508460114872,10.9509482147775,14.8449810587725,9.69338090215339,32.5218931468444,47.6730559541645,30.9650291932694,55.3706827074509,2701.15028390319,2805.33482284515,2658.73236571062,2709.59927652283,2761.45738838927,2660.72487708728,2716.16650240972,10409.5260067271,16162.0903189198,13698.8905936769,11815.3501099402,15137.8180331724,12568.9113871126,13298.7644082581
"MTN",204,"Mauritania","West Tropical Africa","AFRICA","OWWest","Afrotropics","Old World",1.03846e+12,1038464.871,5697312.518,20.25990361,-10.33226041,-998007.82,2522330.882,0,1,1,263.176,294,-9,892,0,892,12,161.443,0,0,6200,6200,425.529,9.40624,0,0,1879,1879,36.0532,"mainland","mainland",NA,NA,"",22.5966,23,32.5229,33,2.3911,8,-73.1665,-40,342.069,336.255,-251.062,-59.7546,38.4755,23.1453,1.73604,29.6283,68.13807243,68.50885773,1.822955383,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.632622729819,123.328986612045,428.993955433393,5276.04673622728,421.525863591761,130.556381229458,290.969482357717,324.740349305589,288.517979528931,349.489396609782,198.775456423913,101.250607426636,35.5523236724493,0.120922902205277,122.521725183528,94.7265618300441,1.02020403354463,22.1213918471564,5.04401670278393,16.244026555752,9.78942542125433,39.8524785921833,1298.70934239219,19.2479419224962,28.1696582660705,42.3894550300803,20.895632214042,46.8614269626976,15.2717447361075,27.5464262485968,91.6858841192996,33.57815038988,0.326037657219073,23.9258437373878,90.8689881848443,1.06356942108582,19.9600866186002,3.05995406586338,2950.14568970178,2964.30228548919,2943.12805768176,2913.04098123875,2957.45070789146,2953.65387853463,2946.9536000896,1022.63670067738,575.658814079046,1128.94126006998,464.77085634399,386.184306668005,944.380098710888,753.762006091548
"MXC",205,"Mexico Central","Mexico","NORTHERN AMERICA","NewWorld","Neotropics","New World",66275273477,66275.27348,1811837.784,19.13109566,-98.58581279,-9512151.602,2396274.638,0,8,1,2003.1526,2213,49,5469,49,5420,7,13802.6,13780,0,33843,33843,6797.47,8862.54,8832,1085,20461,19376,3272.7,"mainland","mainland",NA,NA,"",36.5143,37,19.595,20,-404.1028,-341,155.95,146,1889.8,247.225,-908.646,-73.8992,28.094,16.67,2.31333,19.8097,9.422836065,9.690834045,0.948607711,1,21.1099,37,0.215749009,15,52,19,4.55444,19,1036940,29,0.202325543,0.039455149,173.113508114143,96.3577608580296,554.469653497571,1812.84606840347,256.875223281749,83.3449486739797,173.530274558216,184.820751126875,156.472113293086,196.669397248668,143.608496571581,964.901574130567,193.921305674192,12.3681025015253,87.8572895061686,543.838974984747,40.7969005491153,246.229627821843,50.4594264795607,42.9513564374043,8.94947949889041,27.541341804568,253.669896142337,46.1033564001851,44.6626988939679,10.677401573459,40.6161945615755,49.9154609174493,44.1528782735428,44.388618463215,412.045600734645,77.8900905443464,14.1782119450579,12.3557805450955,222.26358391231,42.489200668311,167.04046956656,49.1004768038728,2828.24191580232,2863.14062233069,2811.25792556437,2849.43387431361,2851.31018913972,2866.96665039658,2845.05852959121,10964.2829774253,10957.8150945699,15100.046638194,27012.693752288,12480.3124466138,17926.8933740085,15740.3407138499
"MXE",206,"Mexico Northeast","Mexico","NORTHERN AMERICA","NewWorld","Nearctic","New World",8.71044e+11,871044.1481,6037015.408,25.85227543,-103.0607542,-9939943.507,3178776.224,0,11,1,1441.5544,1500,-8,3643,0,3643,13,7818.96,6462,0,37234,37234,5392.39,4651.35,3877,645,19695,19050,2784.56,"mainland","mainland",NA,NA,"",47.5176,36,34.0464,33,-58.9438,31,-318.8217,-225,2116.37,218.901,-1589.7,-34.958,30.1574,10.4634,1.46373,21.4414,1.366369199,1.155760944,0.051993389,1,22.3813,43,0.164300554,9,52,22,3.67726,19,7973640,35,0.106356352,0.046613448,187.507777354559,114.566543231605,446.831118282359,4580.86302519893,308.874153644271,49.6570228572627,259.217130796691,230.167319214974,163.235191713185,243.520568312349,118.037300041565,527.381987407077,113.533437329478,8.44024650806812,80.5937933804489,318.263397254644,28.7392850309331,207.158894416452,60.6380296362438,33.2765725542106,15.2464177296152,53.1193914080373,1292.96655622803,36.0388021010278,39.4802510712296,43.1603932742493,35.5366059123146,32.1223513323962,38.4218696853044,34.7071249273406,265.930000648856,65.1196725684901,5.87109370647677,18.0740765244922,178.613231196644,18.7207582471141,143.210525598361,41.2647235691833,2844.00963929578,2866.25691022544,2819.31331867689,2827.16716484434,2848.63374036513,2856.9826970219,2843.72724507158,5401.35857472842,5979.30030209022,6232.62164083807,6354.61908863554,5668.26167239129,4726.7890975143,5727.15839603297
"MXG",207,"Mexico Gulf","Mexico","NORTHERN AMERICA","NewWorld","Neotropics","New World",71169322871,71169.32287,2674202.283,19.37738436,-96.405429,-9300733.316,2423947.208,0,34,1,303.7027,72,-11,4786,0,4786,9,19805.6,18498,0,38926,38926,6215.56,10691.5,9982,911,21064,20153,2897.23,"mainland","mainland",NA,NA,"",37.9282,39,20.004,18,-722.1326,-649,412.3337,462,1651.55,253.874,65.0353,-15.1002,29.2883,17.1483,3.0005,21.2415,5.325904503,2.977731228,0.493955309,1,25.8423,50,0.254816328,2,52,27,6.58504,19,1109080,39,0.164330322,0.11298308,240.550287534029,62.9717042964006,445.946876256032,2320.31629542697,305.7205895148,165.008954430001,140.711635055852,258.777313683888,228.802243056612,266.69254366083,203.682423582167,1735.51133661733,331.588047917544,34.9059282602018,72.8889956299249,918.186493896543,109.279928555989,488.771561188155,202.924813142058,30.0385817722073,11.0296026268011,38.0112746520927,438.339749261833,30.7884462912575,34.3653337676856,18.9332904475276,30.0502900109158,38.1480134188873,31.0196699257609,30.3506615113902,602.686589943477,91.0294734951373,15.4167150123206,13.1259959590598,277.791493363079,47.7092557263964,146.554918306032,135.960082182436,2914.82987749546,2957.08509528131,2913.23270190563,2899.33881578947,2924.43825998185,2954.50140653357,2927.23769283122,18028.0508053539,20719.2969600726,18982.018761343,25252.4188974592,17265.6210299455,22312.2764065336,20426.613810118
"MXI",208,"Mexican Pacific Is.","Mexico","NORTHERN AMERICA","NewWorld","Nearctic","New World",545289822.7,545.2898227,179277.5339,24.96150051,-115.5593454,-11137389.57,3053105.197,1,1,1,389.8854,344,0,1247,0,1247,1,6092.24,0,0,39345,39345,10051.1,7998.87,4613,1846,20884,19038,5829.45,"volcanic","volcanic",257712.6862,257.7126862,"MXN",23.3953,24,27.3412,27,57.3738,43,-11.2034,-76,1727.08,240.039,-1397.35,-53.6386,0,0,0,0,5.570259784,6.044669628,0.587592822,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,181.526203115222,10.1163112260926,177.25118921844,1656.81839010749,213.046143330319,155.895308051311,57.1508352387119,189.859523141888,179.491767198267,206.323691368103,162.075000252522,347.81161971831,96.875,0.167253521126761,106.639321945083,266.595070422535,1.3556338028169,229.549295774648,33.0387323943662,48.2140795559572,1.25214804359979,23.5086335893905,97.9999529979923,48.1671688303699,48.0057714704372,1.07460653066653,61.5487871574202,37.4477980767706,48.3070975422218,47.3726753199514,307.836809827383,85.6984983207793,0.387095803489461,6.76570588089166,241.372195449813,0.822399841745143,270.499220989344,21.3462875638686,2888.7817403709,2902.68616262482,2877.81740370899,2874.29243937233,2889.2667617689,2894.63480741797,2887.91321921065,3878.24536376605,4086.66191155492,4115.6062767475,5427.58915834522,3594.79315263909,6160.59914407989,4543.91583452211
"MXN",209,"Mexico Northwest","Mexico","NORTHERN AMERICA","NewWorld","Nearctic","New World",3.82803e+11,382803.3575,8822090.137,28.4912303,-111.3789827,-10742947.05,3480488.746,0,11,1,493.2749,356,-34,2838,0,2838,9,5541.02,4649,0,37277,37277,4158.77,3016.2,2409,216,22252,22036,1882.92,"mainland","mainland",NA,NA,"",43.4116,39,34.715,35,73.0597,69,-535.1085,-381,1199.88,234.498,-837.993,-25.532,31.6026,13.966,0.68155,22.6541,0.704831898,0.704831898,-0.15191445,1,20.7135,47,0.127773191,5,52,19,2.64663,19,4035270,34,0.129332802,0.030517161,216.371091931566,106.734891517401,417.873422097349,5189.98149136266,343.770338268761,88.5056883266286,255.264649937477,255.517476115658,235.289300414913,285.340929175595,146.300570097493,361.357799778674,94.0825330013438,2.31038060232393,92.1094883290518,261.790915737886,8.43554659710695,215.559522962612,74.063532527073,29.5766468840551,23.1007407152957,42.5753821572463,1102.77671699537,32.8943180140458,41.3956921812579,52.2789000467817,62.936005763455,31.4735230033909,30.5516423199031,35.2952727123813,266.825553840969,75.0571964868444,2.74910505292092,17.7103177991567,213.166568262731,9.37681384847549,195.327600391762,36.3740231290213,2897.48693885658,2903.85638347037,2869.55187387044,2880.52483318354,2890.30875154624,2872.06012668808,2885.63148460254,3692.97966737005,2921.43832855123,3693.36140320516,4033.06434896842,3496.34901562067,2888.61480885676,3454.30126209538
"MXS",210,"Mexico Southwest","Mexico","NORTHERN AMERICA","NewWorld","Neotropics","New World",3.29132e+11,329131.7062,5253943.413,18.84795312,-100.7023886,-9713666.775,2359019.498,0,45,1,1174.6174,1196,-105,3998,0,3998,11,16863.7,16484,0,41323,41323,7158.28,9164.69,8556,321,21002,20681,2984.33,"mainland","mainland",NA,NA,"",26.8702,28,20.4743,21,-302.7706,-316,165.2705,40,1886.72,272.99,-730.564,-56.3635,30.3979,20.2671,2.30647,25.3511,4.777736856,3.240956306,0.539447113,1,20.8141,51,0.222113856,1,52,19,4.6231,19,8557460,51,0.341436212,0.058915907,211.869483912706,91.2258365484146,542.690742288363,1674.08964422978,294.586233260476,126.142094940349,168.444138324342,221.716397214867,207.093366956972,234.884478093241,185.382841781811,1131.95890191635,259.26496379132,7.56634070643874,103.81403145266,738.020057638307,25.0441869057589,252.407426474211,59.8231907975762,38.2634024338843,19.1495323689958,30.3634927579849,551.078665889531,34.4270922567966,49.1532231992999,36.0694625441132,37.5032901096835,41.4921653815546,37.2250460768311,41.8999789168532,506.303728306449,99.6681951783879,11.5085709321775,11.272624717301,290.506038196557,35.758505472952,233.650992759682,59.2915706314639,2875.34710947109,2908.1838696187,2872.91743911439,2912.90373677737,2897.32346617466,2901.92566543665,2894.76688109881,11806.1849717097,10236.0134538745,14196.8328241082,27186.2975104551,11347.6184255843,17777.5554686347,15425.0837757278
"MXT",211,"Mexico Southeast","Mexico","NORTHERN AMERICA","NewWorld","Neotropics","New World",2.36552e+11,236551.8333,3984246.953,18.50798756,-90.55872649,-8739084.772,2318392.843,0,57,1,271.7434,47,-45,3744,0,3744,11,24536,27878,0,37935,37935,6818.37,10730.2,10854,57,18836,18779,2691.76,"mainland","mainland",NA,NA,"",30.0662,31,19.0169,19,-715.1163,-668,111.0552,70,1219.57,298.086,314.975,-47.8204,32.9205,24.8221,3.64317,26.7453,1.250693606,0.760670602,-0.045318193,1,16.8255,51,0.517111527,1,52,16,8.70066,19,9359660,50,0.64407178,0.16690923,248.972770171131,64.2448339975376,513.606521397796,1688.94247164828,310.926190316162,186.189248292985,124.736942040117,258.822266805789,242.15739086104,268.747442884773,222.249407125266,1531.89728995426,271.439828730612,32.5724180623861,65.7223510009081,765.402761632906,102.715362657771,349.381800048148,185.309798122227,24.0148795569248,10.3739077827044,33.6749125976895,305.721562014686,24.1914620236378,26.8947204161507,16.6581054812535,24.8545109158063,26.8451786335556,25.2162511427051,23.0263302489649,577.119963878246,98.6803110506604,19.0240618145898,14.0124321172724,282.829597531967,58.6688421341849,110.183781263674,130.601804013384,2949.79996089637,2954.96347240278,2922.81807205359,2922.82861631445,2934.76860938556,2951.06876751517,2939.37458309465,15591.9084974943,16268.6508148306,12800.1520136657,17025.1731673601,11378.3956533223,26399.5347319171,16577.302479765
"MYA",212,"Myanmar","Indo-China","ASIA-TROPICAL","OWEast","IndoMalay","Old World",6.68128e+11,668127.9372,10630760.9,21.14042303,96.50882808,9312068.924,2622915.891,0,58,1,595.0305,371,-45,5530,0,5530,16,18545.4,21252,0,39056,39056,7100.83,8403.67,8416,0,18521,18521,3174.93,"mainland","mainland",NA,NA,"",21.3227,24,18.9167,16,70.314,75,-366.1718,-344,5104.9,237.767,-3114.21,-6.15172,29.2019,16.0938,9.2885,22.5893,6.871577819,7.888828754,0.689873265,1,27.0695,44,0.195530025,1,45,27,5.2929,27,36380000,45,0.541254032,0.466989928,232.974652159594,69.8073701104029,362.482261393433,2893.9492736733,317.11041712644,121.545353656772,195.565063464021,252.883384427372,195.311022849419,265.685877500365,183.436828415312,2177.43721943909,490.441674976265,7.19735247227978,93.7208284026903,1408.09608602972,25.3902923983592,713.687459173498,30.4905210864775,37.6696757065206,9.98718834505872,37.8113783155512,970.281555581873,41.3357599762667,51.2960637656137,35.953623880785,27.6139027132563,50.5390487911428,32.9228748163648,47.9993482866001,1184.88869159561,319.131414029187,7.25634477307232,12.3834939853537,906.613159901552,24.4649463287003,766.416756081278,26.0945353084949,2911.96311465142,2930.4345654298,2902.41924962331,2893.66446000389,2915.67889417921,2901.78883203554,2909.32485265386,20356.5584912773,19794.0285927663,25043.5602008544,21873.8051165626,22557.174311248,20883.4107196329,21751.4229053903
