"LEVEL_3_CO","ID","LEVEL_NAME","REGION_NAM","CONTINENT","id","SpecName","falsePos"
"BZC",45,"Brazil West-Central","Brazil","SOUTHERN AMERICA","44","Chiropotes_utahickae","No"
"BZE",46,"Brazil Northeast","Brazil","SOUTHERN AMERICA","45","Chiropotes_utahickae","No"
"BZN",48,"Brazil North","Brazil","SOUTHERN AMERICA","47","Chiropotes_utahickae","No"
"PER",260,"Peru","Western South America","SOUTHERN AMERICA","260","Pithecia_aequatorialis","No"
"BZN",48,"Brazil North","Brazil","SOUTHERN AMERICA","47","Pithecia_albicans","No"
"BZN",48,"Brazil North","Brazil","SOUTHERN AMERICA","47","Pithecia_pithecia","No"
"FRG",110,"French Guiana","Northern South America","SOUTHERN AMERICA","110","Pithecia_pithecia","No"
"GUY",126,"Guyana","Northern South America","SOUTHERN AMERICA","126","Pithecia_pithecia","No"
"SUR",308,"Surinam","Northern South America","SOUTHERN AMERICA","308","Pithecia_pithecia","No"
"VEN",343,"Venezuela","Northern South America","SOUTHERN AMERICA","343","Pithecia_pithecia","No"
"IND",136,"India","Indian Subcontinent","ASIA-TROPICAL","136","Platacanthomys_lasiurus","No"
"CHC",57,"China South-Central","China","ASIA-TEMPERATE","56","Typhlomys_cinereus","No"
"CHS",63,"China Southeast","China","ASIA-TEMPERATE","62","Typhlomys_cinereus","No"
"VIE",346,"Vietnam","Indo-China","ASIA-TROPICAL","346","Typhlomys_cinereus","No"
"ANG",14,"Angola","South Tropical Africa","AFRICA","13","Dendrohyrax_arboreus","No"
"BUR",44,"Burundi","West-Central Tropical Africa","AFRICA","43","Dendrohyrax_arboreus","No"
"CPP",80,"Cape Provinces","Southern Africa","AFRICA","80","Dendrohyrax_arboreus","No"
"KEN",153,"Kenya","East Tropical Africa","AFRICA","153","Dendrohyrax_arboreus","No"
"MLW",190,"Malawi","South Tropical Africa","AFRICA","190","Dendrohyrax_arboreus","No"
"MOZ",196,"Mozambique","South Tropical Africa","AFRICA","196","Dendrohyrax_arboreus","No"
"NAT",214,"KwaZulu-Natal","Southern Africa","AFRICA","214","Dendrohyrax_arboreus","No"
"RWA",279,"Rwanda","West-Central Tropical Africa","AFRICA","279","Dendrohyrax_arboreus","No"
"TAN",315,"Tanzania","East Tropical Africa","AFRICA","315","Dendrohyrax_arboreus","No"
"UGA",337,"Uganda","East Tropical Africa","AFRICA","337","Dendrohyrax_arboreus","No"
"ZAI",366,"Zaïre","West-Central Tropical Africa","AFRICA","366","Dendrohyrax_arboreus","No"
"ZAM",367,"Zambia","South Tropical Africa","AFRICA","367","Dendrohyrax_arboreus","No"
"ZIM",368,"Zimbabwe","South Tropical Africa","AFRICA","368","Dendrohyrax_arboreus","No"
"GGI",116,"Gulf of Guinea Is.","West-Central Tropical Africa","AFRICA","116","Dendrohyrax_dorsalis","No"
"ANG",14,"Angola","South Tropical Africa","AFRICA","13","Dendrohyrax_dorsalis","No"
"CAB",50,"Cabinda","West-Central Tropical Africa","AFRICA","49","Dendrohyrax_dorsalis","No"
"CAF",51,"Central African Republic","West-Central Tropical Africa","AFRICA","50","Dendrohyrax_dorsalis","No"
"CMN",70,"Cameroon","West-Central Tropical Africa","AFRICA","70","Dendrohyrax_dorsalis","No"
"CON",75,"Congo","West-Central Tropical Africa","AFRICA","75","Dendrohyrax_dorsalis","No"
"EQG",101,"Equatorial Guinea","West-Central Tropical Africa","AFRICA","101","Dendrohyrax_dorsalis","No"
"GAB",111,"Gabon","West-Central Tropical Africa","AFRICA","111","Dendrohyrax_dorsalis","No"
"GHA",117,"Ghana","West Tropical Africa","AFRICA","117","Dendrohyrax_dorsalis","No"
"GUI",125,"Guinea","West Tropical Africa","AFRICA","125","Dendrohyrax_dorsalis","No"
"IVO",144,"Ivory Coast","West Tropical Africa","AFRICA","144","Dendrohyrax_dorsalis","No"
"LBR",167,"Liberia","West Tropical Africa","AFRICA","167","Dendrohyrax_dorsalis","No"
"NGA",226,"Nigeria","West Tropical Africa","AFRICA","226","Dendrohyrax_dorsalis","No"
"SIE",295,"Sierra Leone","West Tropical Africa","AFRICA","295","Dendrohyrax_dorsalis","No"
"SUD",305,"Sudan","Northeast Tropical Africa","AFRICA","305","Dendrohyrax_dorsalis","No"
"UGA",337,"Uganda","East Tropical Africa","AFRICA","337","Dendrohyrax_dorsalis","No"
"ZAI",366,"Zaïre","West-Central Tropical Africa","AFRICA","366","Dendrohyrax_dorsalis","No"
"TAN",315,"Tanzania","East Tropical Africa","AFRICA","315","Dendrohyrax_validus","No"
"KEN",153,"Kenya","East Tropical Africa","AFRICA","153","Dendrohyrax_validus","No"
"BOL",37,"Bolivia","Western South America","SOUTHERN AMERICA","36","Bassaricyon_alleni","No"
"BZN",48,"Brazil North","Brazil","SOUTHERN AMERICA","47","Bassaricyon_alleni","No"
"CLM",68,"Colombia","Western South America","SOUTHERN AMERICA","67","Bassaricyon_alleni","No"
"ECU",97,"Ecuador","Western South America","SOUTHERN AMERICA","97","Bassaricyon_alleni","No"
"GUY",126,"Guyana","Northern South America","SOUTHERN AMERICA","126","Bassaricyon_alleni","No"
"PER",260,"Peru","Western South America","SOUTHERN AMERICA","260","Bassaricyon_alleni","No"
"VEN",343,"Venezuela","Northern South America","SOUTHERN AMERICA","343","Bassaricyon_alleni","No"
"COS",78,"Costa Rica","Central America","SOUTHERN AMERICA","78","Bassaricyon_gabbii","No"
"HON",131,"Honduras","Central America","SOUTHERN AMERICA","131","Bassaricyon_gabbii","No"
"NIC",228,"Nicaragua","Central America","SOUTHERN AMERICA","228","Bassaricyon_gabbii","No"
"PAN",256,"Panama","Central America","SOUTHERN AMERICA","256","Bassaricyon_gabbii","No"
"MXN",209,"Mexico Northwest","Mexico","NORTHERN AMERICA","209","Bassariscus_astutus","No"
"ARI",16,"Arizona","Southwestern U.S.A.","NORTHERN AMERICA","15","Bassariscus_astutus","No"
"ARK",17,"Arkansas","Southeastern U.S.A.","NORTHERN AMERICA","16","Bassariscus_astutus","No"
"CAL",52,"California","Southwestern U.S.A.","NORTHERN AMERICA","51","Bassariscus_astutus","No"
"LOU",174,"Louisiana","Southeastern U.S.A.","NORTHERN AMERICA","174","Bassariscus_astutus","No"
"MXC",205,"Mexico Central","Mexico","NORTHERN AMERICA","205","Bassariscus_astutus","No"
"MXE",206,"Mexico Northeast","Mexico","NORTHERN AMERICA","206","Bassariscus_astutus","No"
"MXG",207,"Mexico Gulf","Mexico","NORTHERN AMERICA","207","Bassariscus_astutus","No"
"MXS",210,"Mexico Southwest","Mexico","NORTHERN AMERICA","210","Bassariscus_astutus","No"
"OKL",250,"Oklahoma","North-Central U.S.A.","NORTHERN AMERICA","250","Bassariscus_astutus","No"
"TEX",321,"Texas","South-Central U.S.A.","NORTHERN AMERICA","321","Bassariscus_astutus","No"
"BLZ",36,"Belize","Central America","SOUTHERN AMERICA","35","Bassariscus_sumichrasti","No"
"COS",78,"Costa Rica","Central America","SOUTHERN AMERICA","78","Bassariscus_sumichrasti","No"
"ELS",100,"El Salvador","Central America","SOUTHERN AMERICA","100","Bassariscus_sumichrasti","No"
"GUA",124,"Guatemala","Central America","SOUTHERN AMERICA","124","Bassariscus_sumichrasti","No"
"HON",131,"Honduras","Central America","SOUTHERN AMERICA","131","Bassariscus_sumichrasti","No"
"MXC",205,"Mexico Central","Mexico","NORTHERN AMERICA","205","Bassariscus_sumichrasti","No"
"MXG",207,"Mexico Gulf","Mexico","NORTHERN AMERICA","207","Bassariscus_sumichrasti","No"
"MXS",210,"Mexico Southwest","Mexico","NORTHERN AMERICA","210","Bassariscus_sumichrasti","No"
"MXT",211,"Mexico Southeast","Mexico","NORTHERN AMERICA","211","Bassariscus_sumichrasti","No"
"NIC",228,"Nicaragua","Central America","SOUTHERN AMERICA","228","Bassariscus_sumichrasti","No"
"PAN",256,"Panama","Central America","SOUTHERN AMERICA","256","Bassariscus_sumichrasti","No"
"MXT",211,"Mexico Southeast","Mexico","NORTHERN AMERICA","211","Nasua_narica","No"
"ARI",16,"Arizona","Southwestern U.S.A.","NORTHERN AMERICA","15","Nasua_narica","No"
"BLZ",36,"Belize","Central America","SOUTHERN AMERICA","35","Nasua_narica","No"
"CLM",68,"Colombia","Western South America","SOUTHERN AMERICA","67","Nasua_narica","No"
"COS",78,"Costa Rica","Central America","SOUTHERN AMERICA","78","Nasua_narica","No"
"ECU",97,"Ecuador","Western South America","SOUTHERN AMERICA","97","Nasua_narica","No"
"ELS",100,"El Salvador","Central America","SOUTHERN AMERICA","100","Nasua_narica","No"
"GUA",124,"Guatemala","Central America","SOUTHERN AMERICA","124","Nasua_narica","No"
"HON",131,"Honduras","Central America","SOUTHERN AMERICA","131","Nasua_narica","No"
"MXC",205,"Mexico Central","Mexico","NORTHERN AMERICA","205","Nasua_narica","No"
"MXE",206,"Mexico Northeast","Mexico","NORTHERN AMERICA","206","Nasua_narica","No"
"MXG",207,"Mexico Gulf","Mexico","NORTHERN AMERICA","207","Nasua_narica","No"
"MXN",209,"Mexico Northwest","Mexico","NORTHERN AMERICA","209","Nasua_narica","No"
"MXS",210,"Mexico Southwest","Mexico","NORTHERN AMERICA","210","Nasua_narica","No"
"NIC",228,"Nicaragua","Central America","SOUTHERN AMERICA","228","Nasua_narica","No"
"PAN",256,"Panama","Central America","SOUTHERN AMERICA","256","Nasua_narica","No"
"PER",260,"Peru","Western South America","SOUTHERN AMERICA","260","Nasua_narica","No"
"TEX",321,"Texas","South-Central U.S.A.","NORTHERN AMERICA","321","Nasua_narica","No"
"AGE",3,"Argentina Northeast","Southern South America","SOUTHERN AMERICA","2","Nasua_nasua","No"
"AGW",5,"Argentina Northwest","Southern South America","SOUTHERN AMERICA","4","Nasua_nasua","No"
"BOL",37,"Bolivia","Western South America","SOUTHERN AMERICA","36","Nasua_nasua","No"
"BZC",45,"Brazil West-Central","Brazil","SOUTHERN AMERICA","44","Nasua_nasua","No"
"BZE",46,"Brazil Northeast","Brazil","SOUTHERN AMERICA","45","Nasua_nasua","No"
"BZL",47,"Brazil Southeast","Brazil","SOUTHERN AMERICA","46","Nasua_nasua","No"
"BZN",48,"Brazil North","Brazil","SOUTHERN AMERICA","47","Nasua_nasua","No"
"BZS",49,"Brazil South","Brazil","SOUTHERN AMERICA","48","Nasua_nasua","No"
"CLM",68,"Colombia","Western South America","SOUTHERN AMERICA","67","Nasua_nasua","No"
"ECU",97,"Ecuador","Western South America","SOUTHERN AMERICA","97","Nasua_nasua","No"
"FRG",110,"French Guiana","Northern South America","SOUTHERN AMERICA","110","Nasua_nasua","No"
"GUY",126,"Guyana","Northern South America","SOUTHERN AMERICA","126","Nasua_nasua","No"
"PAR",257,"Paraguay","Southern South America","SOUTHERN AMERICA","257","Nasua_nasua","No"
"PER",260,"Peru","Western South America","SOUTHERN AMERICA","260","Nasua_nasua","No"
"SUR",308,"Surinam","Northern South America","SOUTHERN AMERICA","308","Nasua_nasua","No"
"URU",NA,NA,"Southern South America","SOUTHERN AMERICA","339","Nasua_nasua","No"
"VEN",343,"Venezuela","Northern South America","SOUTHERN AMERICA","343","Nasua_nasua","No"
"CLM",68,"Colombia","Western South America","SOUTHERN AMERICA","67","Nasuella_olivacea","No"
"ECU",97,"Ecuador","Western South America","SOUTHERN AMERICA","97","Nasuella_olivacea","No"
"PER",260,"Peru","Western South America","SOUTHERN AMERICA","260","Nasuella_olivacea","No"
"VEN",343,"Venezuela","Northern South America","SOUTHERN AMERICA","343","Nasuella_olivacea","No"
"BLZ",36,"Belize","Central America","SOUTHERN AMERICA","35","Potos_flavus","No"
"BOL",37,"Bolivia","Western South America","SOUTHERN AMERICA","36","Potos_flavus","No"
"BZC",45,"Brazil West-Central","Brazil","SOUTHERN AMERICA","44","Potos_flavus","No"
"BZE",46,"Brazil Northeast","Brazil","SOUTHERN AMERICA","45","Potos_flavus","No"
"BZL",47,"Brazil Southeast","Brazil","SOUTHERN AMERICA","46","Potos_flavus","No"
"BZN",48,"Brazil North","Brazil","SOUTHERN AMERICA","47","Potos_flavus","No"
"CLM",68,"Colombia","Western South America","SOUTHERN AMERICA","67","Potos_flavus","No"
"COS",78,"Costa Rica","Central America","SOUTHERN AMERICA","78","Potos_flavus","No"
"ECU",97,"Ecuador","Western South America","SOUTHERN AMERICA","97","Potos_flavus","No"
"ELS",100,"El Salvador","Central America","SOUTHERN AMERICA","100","Potos_flavus","No"
"FRG",110,"French Guiana","Northern South America","SOUTHERN AMERICA","110","Potos_flavus","No"
"GUA",124,"Guatemala","Central America","SOUTHERN AMERICA","124","Potos_flavus","No"
"GUY",126,"Guyana","Northern South America","SOUTHERN AMERICA","126","Potos_flavus","No"
"HON",131,"Honduras","Central America","SOUTHERN AMERICA","131","Potos_flavus","No"
"MXC",205,"Mexico Central","Mexico","NORTHERN AMERICA","205","Potos_flavus","No"
"MXE",206,"Mexico Northeast","Mexico","NORTHERN AMERICA","206","Potos_flavus","No"
"MXG",207,"Mexico Gulf","Mexico","NORTHERN AMERICA","207","Potos_flavus","No"
"MXS",210,"Mexico Southwest","Mexico","NORTHERN AMERICA","210","Potos_flavus","No"
"MXT",211,"Mexico Southeast","Mexico","NORTHERN AMERICA","211","Potos_flavus","No"
"NIC",228,"Nicaragua","Central America","SOUTHERN AMERICA","228","Potos_flavus","No"
"PAN",256,"Panama","Central America","SOUTHERN AMERICA","256","Potos_flavus","No"
"PER",260,"Peru","Western South America","SOUTHERN AMERICA","260","Potos_flavus","No"
"SUR",308,"Surinam","Northern South America","SOUTHERN AMERICA","308","Potos_flavus","No"
"VEN",343,"Venezuela","Northern South America","SOUTHERN AMERICA","343","Potos_flavus","No"
"MXS",210,"Mexico Southwest","Mexico","NORTHERN AMERICA","210","Procyon_lotor","No"
"ALA",6,"Alabama","Southeastern U.S.A.","NORTHERN AMERICA","5","Procyon_lotor","No"
"ARI",16,"Arizona","Southwestern U.S.A.","NORTHERN AMERICA","15","Procyon_lotor","No"
"ARK",17,"Arkansas","Southeastern U.S.A.","NORTHERN AMERICA","16","Procyon_lotor","No"
"BLZ",36,"Belize","Central America","SOUTHERN AMERICA","35","Procyon_lotor","No"
"CAL",52,"California","Southwestern U.S.A.","NORTHERN AMERICA","51","Procyon_lotor","No"
"COS",78,"Costa Rica","Central America","SOUTHERN AMERICA","78","Procyon_lotor","No"
"ELS",100,"El Salvador","Central America","SOUTHERN AMERICA","100","Procyon_lotor","No"
"FLA",107,"Florida","Southeastern U.S.A.","NORTHERN AMERICA","107","Procyon_lotor","No"
"GEO",114,"Georgia","Southeastern U.S.A.","NORTHERN AMERICA","114","Procyon_lotor","No"
"GUA",124,"Guatemala","Central America","SOUTHERN AMERICA","124","Procyon_lotor","No"
"HON",131,"Honduras","Central America","SOUTHERN AMERICA","131","Procyon_lotor","No"
"LOU",174,"Louisiana","Southeastern U.S.A.","NORTHERN AMERICA","174","Procyon_lotor","No"
"MSI",202,"Mississippi","Southeastern U.S.A.","NORTHERN AMERICA","202","Procyon_lotor","No"
"MXC",205,"Mexico Central","Mexico","NORTHERN AMERICA","205","Procyon_lotor","No"
"MXE",206,"Mexico Northeast","Mexico","NORTHERN AMERICA","206","Procyon_lotor","No"
"MXG",207,"Mexico Gulf","Mexico","NORTHERN AMERICA","207","Procyon_lotor","No"
"MXN",209,"Mexico Northwest","Mexico","NORTHERN AMERICA","209","Procyon_lotor","No"
"MXT",211,"Mexico Southeast","Mexico","NORTHERN AMERICA","211","Procyon_lotor","No"
"NCA",216,"North Carolina","Southeastern U.S.A.","NORTHERN AMERICA","216","Procyon_lotor","No"
"NIC",228,"Nicaragua","Central America","SOUTHERN AMERICA","228","Procyon_lotor","No"
"OKL",250,"Oklahoma","North-Central U.S.A.","NORTHERN AMERICA","250","Procyon_lotor","No"
"PAN",256,"Panama","Central America","SOUTHERN AMERICA","256","Procyon_lotor","No"
"SCA",285,"South Carolina","Southeastern U.S.A.","NORTHERN AMERICA","285","Procyon_lotor","No"
"TEX",321,"Texas","South-Central U.S.A.","NORTHERN AMERICA","321","Procyon_lotor","No"
"MXT",211,"Mexico Southeast","Mexico","NORTHERN AMERICA","211","Procyon_pygmaeus","No"
"NTA",235,"Northern Territory","Australia","AUSTRALASIA","235","Petropseudes_dahli","No"
"QLD",268,"Queensland","Australia","AUSTRALASIA","268","Petropseudes_dahli","No"
"WAU",352,"Western Australia","Australia","AUSTRALASIA","352","Petropseudes_dahli","No"
"QLD",268,"Queensland","Australia","AUSTRALASIA","268","Pseudochirops_archeri","No"
"NWG",239,"New Guinea","Papuasia","ASIA-TROPICAL","239","Pseudochirops_corinnae","No"
"NWG",239,"New Guinea","Papuasia","ASIA-TROPICAL","239","Pseudochirops_coronatus","No"
"NWG",239,"New Guinea","Papuasia","ASIA-TROPICAL","239","Pseudochirops_cupreus","No"
"NWG",239,"New Guinea","Papuasia","ASIA-TROPICAL","239","Pseudochirulus_canescens","No"
"NWG",239,"New Guinea","Papuasia","ASIA-TROPICAL","239","Pseudochirulus_caroli","No"
"QLD",268,"Queensland","Australia","AUSTRALASIA","268","Pseudochirulus_cinereus","No"
"NWG",239,"New Guinea","Papuasia","ASIA-TROPICAL","239","Pseudochirulus_forbesi","No"
"QLD",268,"Queensland","Australia","AUSTRALASIA","268","Pseudochirulus_herbertensis","No"
"NWG",239,"New Guinea","Papuasia","ASIA-TROPICAL","239","Pseudochirulus_larvatus","No"
"NWG",239,"New Guinea","Papuasia","ASIA-TROPICAL","239","Pseudochirulus_mayeri","No"
"SUL",306,"Sulawesi","Malesia","ASIA-TROPICAL","306","Acerodon_celebensis","No"
"MOL",193,"Maluku","Malesia","ASIA-TROPICAL","193","Acerodon_celebensis","No"
"SUL",306,"Sulawesi","Malesia","ASIA-TROPICAL","306","Acerodon_humilis","No"
"PHI",261,"Philippines","Malesia","ASIA-TROPICAL","261","Acerodon_leucotis","No"
"LSI",175,"Lesser Sunda Is.","Malesia","ASIA-TROPICAL","175","Acerodon_mackloti","No"
"BOR",38,"Borneo","Malesia","ASIA-TROPICAL","37","Aethalops_aequalis","No"
"JAW",147,"Jawa","Malesia","ASIA-TROPICAL","147","Aethalops_alecto","No"
"LSI",175,"Lesser Sunda Is.","Malesia","ASIA-TROPICAL","175","Aethalops_alecto","No"
"MLY",191,"Malaya","Malesia","ASIA-TROPICAL","191","Aethalops_alecto","No"
"SUM",307,"Sumatera","Malesia","ASIA-TROPICAL","307","Aethalops_alecto","No"
"PHI",261,"Philippines","Malesia","ASIA-TROPICAL","261","Alionycteris_paucidentata","No"
"SUM",307,"Sumatera","Malesia","ASIA-TROPICAL","307","Balionycteris_maculata","No"
"BOR",38,"Borneo","Malesia","ASIA-TROPICAL","37","Balionycteris_maculata","No"
"MLY",191,"Malaya","Malesia","ASIA-TROPICAL","191","Balionycteris_maculata","No"
"THA",322,"Thailand","Indo-China","ASIA-TROPICAL","322","Balionycteris_maculata","No"
"CAF",51,"Central African Republic","West-Central Tropical Africa","AFRICA","50","Casinycteris_argynnis","No"
"CMN",70,"Cameroon","West-Central Tropical Africa","AFRICA","70","Casinycteris_argynnis","No"
"CON",75,"Congo","West-Central Tropical Africa","AFRICA","75","Casinycteris_argynnis","No"
"EQG",101,"Equatorial Guinea","West-Central Tropical Africa","AFRICA","101","Casinycteris_argynnis","No"
"GAB",111,"Gabon","West-Central Tropical Africa","AFRICA","111","Casinycteris_argynnis","No"
"ZAI",366,"Zaïre","West-Central Tropical Africa","AFRICA","366","Casinycteris_argynnis","No"
"SUM",307,"Sumatera","Malesia","ASIA-TROPICAL","307","Chironax_melanocephalus","No"
"BOR",38,"Borneo","Malesia","ASIA-TROPICAL","37","Chironax_melanocephalus","No"
"JAW",147,"Jawa","Malesia","ASIA-TROPICAL","147","Chironax_melanocephalus","No"
"SUL",306,"Sulawesi","Malesia","ASIA-TROPICAL","306","Chironax_melanocephalus","No"
"MLY",191,"Malaya","Malesia","ASIA-TROPICAL","191","Chironax_melanocephalus","No"
"THA",322,"Thailand","Indo-China","ASIA-TROPICAL","322","Chironax_melanocephalus","No"
"BOR",38,"Borneo","Malesia","ASIA-TROPICAL","37","Cynopterus_brachyotis","No"
"SRL",302,"Sri Lanka","Indian Subcontinent","ASIA-TROPICAL","302","Cynopterus_brachyotis","No"
"PHI",261,"Philippines","Malesia","ASIA-TROPICAL","261","Cynopterus_brachyotis","No"
"ASS",22,"Assam","Indian Subcontinent","ASIA-TROPICAL","21","Cynopterus_brachyotis","No"
"BAN",28,"Bangladesh","Indian Subcontinent","ASIA-TROPICAL","27","Cynopterus_brachyotis","No"
"CBD",54,"Cambodia","Indo-China","ASIA-TROPICAL","53","Cynopterus_brachyotis","No"
"CHS",63,"China Southeast","China","ASIA-TEMPERATE","62","Cynopterus_brachyotis","No"
"CHT",64,"Tibet","China","ASIA-TEMPERATE","63","Cynopterus_brachyotis","No"
