SpecName;accSpecies;PalmTribe;PalmSubfamily;Climbing;Acaulescent;Erect;StemSolitary;StemArmed;LeavesArmed;MaxStemHeight_m;MaxStemDia_cm;UnderstoreyCanopy;MaxLeafNumber;Max_Blade_Length_m;Max_Rachis_Length_m;Max_Petiole_length_m;AverageFruitLength_cm;MinFruitLength_cm;MaxFruitLength_cm;AverageFruitWidth_cm;MinFruitWidth_cm;MaxFruitWidth_cm;FruitSizeCategorical;FruitShape;FruitColorDescription;MainFruitColors;Conspicuousness;MDG;Africa;Asia;America;Pacific;accRealm;accAfrica;moist0_dry1
Dypsis_ankirindro;ankirindro;Areceae;Arecoideae;0;0;1;0;0;0;5;3;understorey;7;NA;0.6;0.3;1;NA;NA;0.6;NA;NA;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_antanambensis;antanambensis;Areceae;Arecoideae;0;0;1;0;0;0;4;12;understorey;12;3.16;2.5;0.71;2;1.5;2.5;2;1.2;1.8;small;ovoid;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_aquatilis;aquatilis;Areceae;Arecoideae;0;1;0;1;0;0;0;NA;understorey;11;0.485;0.24;0.28;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_arenarum;arenarum;Areceae;Arecoideae;0;0;1;0;0;0;6;6.5;canopy;10;2.42;1.7;0.77;1.1;1;1.2;1;0.8;1.2;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_baronii;baronii;Areceae;Arecoideae;0;0;1;0;0;0;8;12;canopy;8;1.73;1.2;0.58;1.5;1;2;1.2;0.8;1.6;small;NA;yellow;yellow;conspicuous;1;0;0;0;0;MADA;0;1
Dypsis_basilonga;basilonga;Areceae;Arecoideae;0;0;1;1;0;0;5;15;understorey;7;1.16;1;0.18;2;NA;NA;0.95;0.9;1;small;ovoid;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_beentjei;beentjei;Areceae;Arecoideae;0;1;0;0;0;0;0.04;1.4;understorey;9;1.15;0.6;0.6;1.8;1.7;1.9;1;NA;NA;small;ovoid;scarlet;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_bejofo;bejofo;Areceae;Arecoideae;0;0;1;1;0;0;25;40;canopy;10;6.34;6;0.39;2.5;2;3;2.15;1.8;2.5;small;globose;green;green;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_bernieriana;bernieriana;Areceae;Arecoideae;0;0;1;1;0;0;1;0.8;understorey;NA;0.26;0.08;0.2;0.95;0.6;1.3;0.45;0.4;0.5;small;ovoid;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_betamponensis;betamponensis;Areceae;Arecoideae;0;0;1;0;0;0;4;NA;understorey;NA;0.67;0.21;0.51;1.5;NA;NA;NA;NA;NA;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_betsimisarakae;betsimisarakae;Areceae;Arecoideae;0;0;1;NA;0;0;NA;NA;NA;NA;NA;NA;NA;0.9;0.7;1.1;0.45;0.4;0.5;small;NA;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_boiviniana;boiviniana;Areceae;Arecoideae;0;0;1;2;0;0;8;4.5;canopy;8;0.99;0.75;0.26;1;NA;NA;0.4;NA;NA;small;globose;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_bonsai;bonsai;Areceae;Arecoideae;0;0;1;1;0;0;2;0.8;understorey;4;0.34;0.23;0.13;0.85;NA;NA;0.4;NA;NA;small;globose;yellow_when_young;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_bosseri;bosseri;Areceae;Arecoideae;0;0;1;NA;0;0;2.5;NA;understorey;NA;0.4;0.4;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_brevicaulis;brevicaulis;Areceae;Arecoideae;0;1;0;1;0;0;0.15;2;understorey;8;1.78;1.5;0.31;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_brittiana;brittiana;Areceae;Arecoideae;0;0;1;NA;0;0;3;1.5;understorey;8;NA;0.14;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_cabadae;cabadae;Areceae;Arecoideae;0;0;1;0;0;0;10;9;canopy;10;2.03;1.7;0.38;1.05;0.9;1.2;0.5;0.4;0.6;small;globose;scarlet;red;conspicuous;0;1;0;0;0;AFRICA;1;1
Dypsis_canaliculata;canaliculata;Areceae;Arecoideae;0;0;1;1;0;0;15;40;canopy;NA;6;6;NA;2.75;2.5;3;1.9;1.7;2.1;small;elongate;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_canescens;canescens;Areceae;Arecoideae;0;0;1;NA;0;0;8;10;canopy;12;2;2;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_carlsmithii;carlsmithii;Areceae;Arecoideae;0;0;1;1;0;0;6;51;canopy;11;3.45;3;0.5;1.6;NA;NA;0.9;NA;NA;small;ovoid;black;black;cryptic;1;0;0;0;0;MADA;0;1
Dypsis_catatiana;catatiana;Areceae;Arecoideae;0;0;1;2;0;0;1;0.9;understorey;10;0.32;0.22;0.12;1.25;1;1.5;0.725;0.5;0.95;small;ovoid;deep_shiny_red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_caudata;caudata;Areceae;Arecoideae;0;0;1;0;0;0;3;1.5;understorey;11;0.66;0.46;0.22;0.95;0.8;1.1;0.425;0.35;0.5;small;NA;orange;orange;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_ceracea;ceracea;Areceae;Arecoideae;0;0;1;1;0;0;15;15;canopy;NA;1.8;1.8;NA;1.8;1.6;2;1.05;0.85;1.25;small;globose;green;green;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_commersoniana;commersoniana;Areceae;Arecoideae;0;0;1;0;0;0;5;NA;understorey;NA;0.59;0.38;0.23;0.9;NA;NA;0.3;NA;NA;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_concinna;concinna;Areceae;Arecoideae;0;0;1;2;0;0;2;0.8;understorey;12;0.38;0.29;0.11;1.1;0.6;1.6;0.525;0.35;0.7;small;ovoid;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_confusa;confusa;Areceae;Arecoideae;0;0;1;2;0;0;7;4;canopy;8;1.18;0.86;0.35;0.8;0.6;1;0.4;0.3;0.5;small;globose;orange_to_red;"orange;_red";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_cookei;cookei;Areceae;Arecoideae;0;0;1;0;0;0;2;0.6;understorey;7;0.35;0.33;0.04;NA;NA;NA;NA;NA;NA;NA;elongate;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_coriacea;coriacea;Areceae;Arecoideae;0;0;1;2;0;0;2;1;understorey;9;0.41;0.29;0.14;1.3;1.1;1.5;0.675;0.45;0.9;small;NA;dark_red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_corniculata;corniculata;Areceae;Arecoideae;0;0;1;2;0;0;6;2;canopy;10;0.475;0.4;0.1;1.1;1;1.2;0.475;0.4;0.55;small;NA;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_coursii;coursii;Areceae;Arecoideae;0;0;1;1;0;0;8;18;canopy;4;1.27;1;0.3;2.75;2;3.5;2;1.5;2.5;small;ovoid;green_to_orange_brown;"green;_brown";cryptic;1;0;0;0;0;MADA;0;0
Dypsis_crinita;crinita;Areceae;Arecoideae;0;0;1;0;0;0;15;20;canopy;15;4;3;NA;2.2;2;2.4;1.75;1.7;1.8;small;globose;green_turning_purple-black;"green;_purple;_black";cryptic;1;0;0;0;0;MADA;0;0
Dypsis_culminis;culminis;Areceae;Arecoideae;0;0;1;0;0;0;3;2;understorey;12;NA;0.54;0.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_curtisii;curtisii;Areceae;Arecoideae;0;0;1;1;0;0;3.5;0.9;understorey;NA;0.79;0.39;0.45;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_decaryi;decaryi;Areceae;Arecoideae;0;0;1;1;0;0;7;40;canopy;24;3.5;3;0.55;1.85;1.5;2.2;1.6;1.2;2;small;globose;green;green;cryptic;1;0;0;0;0;MADA;0;1
Dypsis_decipiens;decipiens;Areceae;Arecoideae;0;0;1;2;0;0;20;40;canopy;12;2.45;2.2;0.28;2.35;2.2;2.5;2.1;2;2.2;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;1
Dypsis_delicatula;delicatula;Areceae;Arecoideae;0;0;1;0;0;0;1.1;1;understorey;19;0.166;0.14;0.05;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_digitata;digitata;Areceae;Arecoideae;0;0;1;2;0;0;0.4;1.5;understorey;13;0.41;0.11;0.33;1.2;1.1;1.3;0.65;0.5;0.8;small;NA;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_dracaenoides;dracaenoides;Areceae;Arecoideae;0;0;1;0;0;0;4;1.5;understorey;12;1.04;0.38;0.04;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_dransfieldii;dransfieldii;Areceae;Arecoideae;0;0;1;0;0;0;8;8;canopy;12;2;1.7;0.33;1.75;1.5;2;1.3;1.2;1.4;small;globose;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_elegans;elegans;Areceae;Arecoideae;0;0;1;2;0;0;2;2;understorey;6;0.68;0.68;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_eriostachys;eriostachys;Areceae;Arecoideae;0;0;1;1;0;0;1.5;0.9;understorey;10;0.28;0.25;0.05;1.6;NA;NA;0.6;NA;NA;small;ovoid;red_at_base_turning_yellow_or_green;"red;_green";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_faneva;faneva;Areceae;Arecoideae;0;0;1;0;0;0;6;5;canopy;9;1.04;0.94;0.12;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_fanjana;fanjana;Areceae;Arecoideae;0;0;1;0;0;0;5;1.5;understorey;11;0.62;0.24;0.45;0.8;NA;NA;0.2;NA;NA;small;globose;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_fasciculata;fasciculata;Areceae;Arecoideae;0;0;1;2;0;0;6;4;canopy;8;1.25;0.9;0.4;1.4;NA;NA;0.75;NA;NA;small;ovoid;green?;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_fibrosa;fibrosa;Areceae;Arecoideae;0;0;1;2;0;0;9;18;canopy;15;4;3;NA;2.5;2;3;2.15;1.8;2.5;small;globose;"green_to_black;_eaten_by_forest_boar";"green;_black";cryptic;1;0;0;0;0;MADA;0;0
Dypsis_forficifolia;forficifolia;Areceae;Arecoideae;0;0;1;2;0;0;4;1;understorey;8;0.44;0.32;0.14;1.5;NA;NA;0.9;NA;NA;small;ovoid;red_turning_black;"red;_black";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_furcata;furcata;Areceae;Arecoideae;0;0;1;0;0;0;2;0.7;understorey;5;NA;NA;NA;1;NA;NA;0.4;NA;NA;small;elongate;green_when_young;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_gautieri;gautieri;Areceae;Arecoideae;0;0;1;1;0;0;5;3.5;understorey;9;NA;0.55;0.02;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_glabrescens;glabrescens;Areceae;Arecoideae;0;0;1;2;0;0;2;1;understorey;6;0.31;0.19;0.14;1.65;1.3;2;1.05;1;1.1;small;NA;cherry-red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_gronophyllum;gronophyllum;Areceae;Arecoideae;0;0;1;0;0;0;4;1.5;understorey;12;NA;0.37;0.05;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_henrici;henrici;Areceae;Arecoideae;0;0;1;NA;0;0;3;NA;understorey;NA;0.24;0.18;0.08;0.9;NA;NA;0.35;NA;NA;small;globose;green_to_red;"green;_red";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_heteromorpha;heteromorpha;Areceae;Arecoideae;0;0;1;2;0;0;12;12;canopy;10;1.85;1.5;0.4;2;1.7;2.3;1.8;1.4;2.2;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_heterophylla;heterophylla;Areceae;Arecoideae;0;0;1;0;0;0;2.5;0.8;understorey;9;0.4;0.28;0.14;0.565;0.5;0.63;0.45;0.4;0.5;small;ovoid;yellow_turning_orange_and_then_red;"yellow;_orange;_red";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_hiarakae;hiarakae;Areceae;Arecoideae;0;0;1;1;0;0;6;2.5;canopy;9;0.84;0.67;0.19;0.95;0.9;1;0.475;0.45;0.5;small;globose;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_hildebrandtii;hildebrandtii;Areceae;Arecoideae;0;0;1;2;0;0;2;1.3;understorey;10;0.35;0.3;0.07;1;NA;NA;0.55;NA;NA;small;NA;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_hovomantsina;hovomantsina;Areceae;Arecoideae;0;0;1;1;0;0;15;30;canopy;7;4.06;3.5;0.61;1;NA;NA;0.5;NA;NA;small;ovoid;pale_green;green;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_humbertii;humbertii;Areceae;Arecoideae;0;0;1;1;0;0;3;0.8;understorey;8;0.35;0.18;0.19;1.1;NA;NA;0.3;NA;NA;small;ovoid;green_to_red;"green;_red";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_humblotiana;humblotiana;Areceae;Arecoideae;0;0;1;NA;0;0;15;15;canopy;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_humilis;humilis;Areceae;Arecoideae;0;1;0;0;0;0;0;NA;understorey;8;NA;0.4;0.4;1.8;NA;NA;0.3;NA;NA;small;NA;immature_green;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_ifanadianae;ifanadianae;Areceae;Arecoideae;0;0;1;1;0;0;24;18;canopy;7;3.3;3;0.33;0.8;NA;NA;0.85;0.7;1;small;globose;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_integra;integra;Areceae;Arecoideae;0;0;1;0;0;0;2;0.9;understorey;10;0.33;0.31;0.04;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_intermedia;intermedia;Areceae;Arecoideae;0;0;1;0;0;0;10;3;canopy;8;0.37;0.37;NA;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_interrupta;interrupta;Areceae;Arecoideae;0;0;1;1;0;0;3;1.2;understorey;7;0.82;0.7;0.14;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_jeremiei;jeremiei;Areceae;Arecoideae;0;0;1;0;0;0;2;2;understorey;10;NA;0.67;0.27;1.05;0.9;1.2;0.45;0.4;0.5;small;ellipsoid;yellow_or_red;"yellow;_red";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_jumelleana;jumelleana;Areceae;Arecoideae;0;0;1;0;0;0;4;1.5;understorey;8;0.71;0.56;0.17;1.05;0.9;1.2;1.05;0.9;1.2;small;NA;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_laevis;laevis;Areceae;Arecoideae;0;0;1;1;0;0;3;1.5;understorey;9;0.38;0.38;NA;0.6;NA;NA;0.3;NA;NA;small;elongate;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_lanceolata;lanceolata;Areceae;Arecoideae;0;0;1;0;0;0;6;NA;canopy;NA;1.91;1.9;NA;1.5;1.3;1.7;0.8;0.6;1;small;NA;green?;NA;NA;0;1;0;0;0;AFRICA;1;0
Dypsis_lantzeana;lantzeana;Areceae;Arecoideae;0;0;1;2;0;0;4;2;understorey;15;0.57;0.47;0.12;1;NA;NA;0.7;NA;NA;small;globose;cherry-red_ripening_dark_purple;purple;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_lanuginosa;lanuginosa;Areceae;Arecoideae;0;0;1;0;0;0;4;1.3;understorey;NA;0.44;0.44;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_lastelliana;lastelliana;Areceae;Arecoideae;0;0;1;1;0;0;15;25;canopy;15;3.9;3.8;0.12;2.1;1.8;2.4;1.5;1.2;1.7;small;NA;green?;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_leptocheilos;leptocheilos;Areceae;Arecoideae;0;0;1;1;0;0;10;25;canopy;15;4.17;4;0.19;1.1;NA;NA;1.1;1;1.2;small;globose;dark_brown;brown;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_ligulata;ligulata;Areceae;Arecoideae;0;0;1;1;0;0;6;20;canopy;NA;NA;NA;NA;1.4;1.2;1.6;0.775;0.7;0.85;small;globose;yellowish;yellow;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_linearis;linearis;Areceae;Arecoideae;0;0;1;0;0;0;7;4;canopy;8;0.85;0.7;0.17;0.75;0.6;0.9;0.5;0.4;0.6;small;globose;yellow_to_red;"yellow;_red";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_lokohoensis;lokohoensis;Areceae;Arecoideae;0;0;1;0;0;0;3;1.5;understorey;9;NA;0.33;0.09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_louvelii;louvelii;Areceae;Arecoideae;0;0;1;1;0;0;1;1;understorey;10;0.5;0.48;NA;1.4;NA;NA;0.8;NA;NA;small;NA;scarlet;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_lucens;lucens;Areceae;Arecoideae;0;0;1;NA;0;0;0.6;1;understorey;10;0.3;0.19;0.13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_lutea;lutea;Areceae;Arecoideae;0;0;1;2;0;0;3;0.8;understorey;9;0.55;0.43;0.14;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_lutescens;lutescens;Areceae;Arecoideae;0;0;1;0;0;0;7;12;canopy;11;2.27;1.9;0.42;1.5;1.2;1.8;0.85;0.7;1;small;globose;yellow;yellow;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_madagascariensis;madagascariensis;Areceae;Arecoideae;0;0;1;2;0;0;18;20;canopy;12;3.1;3.1;NA;1.3;1;1.6;0.75;0.5;1;small;ellipsoid;"green;_dispersed_by_black_lemur";green;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_mahia;mahia;Areceae;Arecoideae;0;0;1;2;0;0;0.6;0.6;understorey;10;0.38;NA;0.55;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_makirae;makirae;Areceae;Arecoideae;0;0;1;1;0;0;5;6;understorey;NA;NA;0.25;0.15;1.05;0.9;1.2;0.35;0.3;0.4;small;NA;yellowish;yellow;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_malcomberi;malcomberi;Areceae;Arecoideae;0;0;1;1;0;0;25;35;canopy;8;4.5;4;0.55;0.9;0.8;1;0.55;0.4;0.7;small;globose;pale_orange;orange;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_mananjarensis;mananjarensis;Areceae;Arecoideae;0;0;1;1;0;0;25;29;canopy;10;3.62;3.5;0.14;0.5;0.4;0.6;0.5;0.4;0.6;small;ovoid;yellowish;yellow;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_mangorensis;mangorensis;Areceae;Arecoideae;0;0;1;0;0;0;6;3;canopy;10;0.6;0.35;0.28;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_marojejyi;marojejyi;Areceae;Arecoideae;0;0;1;1;0;0;6;1;canopy;20;4.1;1.4;0.12;2.35;2.2;2.5;1.6;1.4;1.8;small;ovoid;pale_yellow-green;green;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_mcdonaldiana;mcdonaldiana;Areceae;Arecoideae;0;0;1;0;0;0;5;3;understorey;10;1;0.9;0.12;0.75;0.6;0.9;0.35;0.3;0.4;small;ovoid;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_metallica;metallica;Areceae;Arecoideae;0;0;1;0;0;0;5;2;understorey;10;NA;NA;0.11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_minuta;minuta;Areceae;Arecoideae;0;0;1;1;0;0;0.5;0.5;understorey;8;0.33;0.06;0.3;1.45;1.4;1.5;0.4;0.3;0.5;small;globose;red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_mirabilis;mirabilis;Areceae;Arecoideae;0;0;1;1;0;0;2.5;1.5;understorey;7;0.96;0.85;0.13;0.95;1.2;0.7;0.7;NA;NA;small;NA;green;green;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_mocquerysiana;mocquerysiana;Areceae;Arecoideae;0;0;1;2;0;0;2;0.9;understorey;8;0.25;0.19;0.08;1.3;NA;NA;0.55;NA;NA;small;elongate;bright_red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_monostachya;monostachya;Areceae;Arecoideae;0;0;1;0;0;0;1;0.7;understorey;5;0.28;0.28;NA;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_montana;montana;Areceae;Arecoideae;0;0;1;0;0;0;1;0.4;understorey;5;0.32;0.27;0.07;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_moorei;moorei;Areceae;Arecoideae;0;0;1;1;0;0;1;NA;understorey;NA;1.4;1.4;NA;2.5;NA;NA;2.2;NA;NA;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_nauseosa;nauseosa;Areceae;Arecoideae;0;0;1;1;0;0;15;25;canopy;13;3.9;3.9;NA;1.55;NA;NA;1.3;NA;NA;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_nodifera;nodifera;Areceae;Arecoideae;0;0;1;2;0;0;10;6;canopy;12;1.03;0.75;0.31;0.9;0.8;1;0.65;0.5;0.8;small;ovoid;green;green;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_nossibensis;nossibensis;Areceae;Arecoideae;0;0;1;1;0;0;10;15;canopy;18;2.8;2.41;0.44;1.3;NA;NA;1.1;NA;NA;small;globose;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_occidentalis;occidentalis;Areceae;Arecoideae;0;0;1;0;0;0;2;0.8;understorey;8;0.4;0.4;NA;0.95;0.9;1;0.45;0.4;0.5;small;ovoid;reddish-orange;orange;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_onilahensis;onilahensis;Areceae;Arecoideae;0;0;1;0;0;0;20;15;canopy;7;1.8;1.8;NA;1.4;1;1.8;1.1;0.7;1.5;small;ovoid;yellow;yellow;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_oreophila;oreophila;Areceae;Arecoideae;0;0;1;0;0;0;8;4;canopy;8;1.5;1.5;NA;0.8;0.5;1.1;0.55;0.3;0.8;small;globose;green_to_red;"green;_red";conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_oropedionis;oropedionis;Areceae;Arecoideae;0;0;1;1;0;0;20;35;canopy;11;3.45;3.1;0.4;NA;NA;NA;NA;NA;NA;NA;ovoid;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_ovobontsira;ovobontsira;Areceae;Arecoideae;0;0;1;1;0;0;10;13;canopy;6;3.07;2.6;0.52;1.6;1.5;1.7;1.4;1.3;1.5;small;ovoid;green;green;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_pachyramea;pachyramea;Areceae;Arecoideae;0;0;1;0;0;0;0.5;0.8;understorey;8;0.43;0.23;0.22;1.7;NA;NA;0.7;NA;NA;small;ovoid;cherry-red;red;conspicuous;1;0;0;0;0;MADA;0;0
Dypsis_paludosa;paludosa;Areceae;Arecoideae;0;0;1;0;0;0;6;5;canopy;12;1.215;1.14;0.1;1.8;NA;NA;0.9;NA;NA;small;ovoid;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_pembana;pembana;Areceae;Arecoideae;0;0;1;0;0;0;18;15;canopy;10;2.4;2.4;NA;1.35;1.2;1.5;0.6;0.5;0.7;small;globose;"dark_red;_crimson;_bright_red";red;conspicuous;0;1;0;0;0;AFRICA;1;0
Dypsis_perrieri;perrieri;Areceae;Arecoideae;0;0;1;1;0;0;15;30;canopy;20;6.5;5;1.55;1.7;1.5;1.9;1.4;1.2;1.6;small;globose;greenish-brown;brown;cryptic;1;0;0;0;0;MADA;0;0
Dypsis_pervillei;pervillei;Areceae;Arecoideae;0;0;1;1;0;0;NA;NA;NA;NA;0.44;0.35;0.11;NA;NA;NA;NA;NA;NA;NA;globose;NA;NA;NA;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A;#N/A
Dypsis_pilulifera;pilulifera;Areceae;Arecoideae;0;0;1;1;0;0;30;40;canopy;9;5.4;5;0.45;0.6;0.5;0.7;0.6;0.5;0.7;small;NA;NA;NA;NA;1;0;0;0;0;MADA;0;0
Dypsis_pinnatifrons;pinnatifrons;Areceae;Arecoideae;0;0;1;1;0;0;12;15;canopy;16;3.5;2.2;1.35;1.4;NA;NA;0.65;NA;NA;small;elongate;green_turning_brownish_at_maturity;green;cryptic;1;0;0;0;0;MADA;0;0
